date,description,identifier,item_size,publicdate,subject,title,collection,licenseurl,filename,hh0,mm0,ss0,hh1,mm1,ss1,start,end
2014-01-01T00:00:00Z,"Abhay and his tour group finally arrive in the Desert National Park in Rajasthan. They come across camel herders setting up camp and tourists doing similar camel safaris.,This is part of a 24-hour recording of a day in the life of Abhay Singh, a camel safari guide in Rajasthan, India. Produced by Amit Dubey, Gokul Krishna, Rama Barhat, Mallika Prakash & Kunwar Singh, this video is part of the Global Lives Project, a video library of life experience. For more information visit globallives.org.",globallivesproject_Abhay_Singh_2013_hin_Barna_IN-RJ_160000_162959,27448982526,2014-06-19T04:03:37Z,"sand dunes,camp,globallivesproject,Global Lives Project,glp,globallives",globallivesproject_Abhay_Singh_2013_hin_Barna_IN-RJ_160000_162959,abhaysingh,http://creativecommons.org/licenses/by/3.0/,globallivesproject_Abhay_Singh_2013_hin_Barna_IN-RJ_160000_162959.mp4,16,0,0,16,29,59,57600,59399
2007-01-01T00:00:00Z,"This is part of a 24-hour recording of a day in the life of Rumi Nagashima, a college student and girl scout troop leader from Tokyo, Japan. She was 22 years old at the time of the shoot. Rumi Nagashima was born in 1984 in Higashi-Koganei, a suburb of Tokyo, Japan. At the time of the Global Lives Project shoot, she was about to graduate from Atomi University with a degree in Management Studies, and had a job lined-up with Fujitsu as a systems engineer. Due to an accident in 2005, she lost the use of her right leg. Although Rumi can walk, she still uses a wheelchair to travel long distances. She has served as a Girl Scout mentor and has also lobbied towards the development of barrier-free cities that increase accessibility for the physically challenged. This video was produced by Irene Herrera, Ron Carr, Andreina Lairet, Nobuhiro Awata, Helio Ishii, Claudianna Blanco, Kiyomi Nakai, Wakako Iguchi, Mariko Nagaba, Chieko Kato, Erika Aragon, Simone Goldsmith, Mike Olsen, Jon Jameson, Sakura Ono, Samson Yee, Tiffany Wang, Yumi Garcia, and Dos Santos. This video is part of the Global Lives Project, a video library of life experience. For more information see globallives.org.",globallivesproject_Rumi_Nagashima_2007_jp_Tokyo_JP-13_225724-231304,3286977045,2012-07-19T17:01:11Z,"Tokyo,Japan,disabled,globallivesproject,Global Lives Project,glp,globallives","Rumi Nagashima - Tokyo, Tokyo, Japan - Japanese (Global Lives Project, 2007) ~22:57:24 - 23:13:04",ruminagashima,http://creativecommons.org/licenses/by-nc-sa/3.0/,globallivesproject_Rumi_Nagashima_2007_jp_Tokyo_JP-13~225724-231304.mp4,22,57,24,23,13,4,82644,83584
2009-01-01T00:00:00Z,"This is part of a 24-hour recording of a day in the life of Jamila Jad, an elementary school student from Beirut, Lebanon. She was 9 years old at the time of the shoot. Born from a Lebanese mother and a Palestinian father, Jamila Jad inherited the nationality of her father. She is one of 400,000 officially registered Palestinian refugees in Lebanon. Jamila was born and raised in Shatila refugee camp in Beirut, where she attends public school and dreams of becoming a doctor. The oldest of four children, Jamila shoulders many responsibilities at home. Her father has been fighting Hepatitis C, and her mother works a cleaning job to keep the family afloat. This video was produced by Ron Carr, Irene Herrera, Lindee Hoshikawa, Chahid Akhoury, Lucie Kroening, Kassem Aina, Simone Goldsmith, and Zohour Akkawi. This video is part of the Global Lives Project, a video library of life experience. For more information see globallives.org.",globallivesproject_Jamila_Jad_2009_ara_Beirut_LB-BA_003005-004506,3152247467,2012-07-19T17:18:10Z,"Beirut,Lebanon,school,islam,globallivesproject,Global Lives Project,glp,globallives","Jamila Jad - Beirut, Beirut, Lebanon - Arabic (Global Lives Project, 2009) ~00:30:05 - 00:45:06",jamilajad,http://creativecommons.org/licenses/by-nc-sa/3.0/,globallivesproject_Jamila_Jad_2009_ara_Beirut_LB-BA~003005-004506.mp4,0,30,5,0,45,6,1805,2706
2013-01-01T00:00:00Z,"This is part of a 24-hour recording of a day in the life of Pierre Vallee, a boat pilot living in Trois Rivieres in the province of Quebec, Canada. This video was produced by Karen Vanderborght, David Fabrega, Marie Dietlin, Rafi Leeuwenkroon, Marianne Ploska, and Catherine Genest. This video is part of the Global Lives Project, a video library of life experience. For more information please visit globallives.org .",globallivesproject_Pierre_Vallee_2013_fra_Trois_Rivieres_CA-QC-003002-010003_life_story_interview,26329329692,2013-09-26T19:02:14Z,"Trois Rivieres,Quebec,Canada,boat pilot,lives in transit,globallivesproject,Global Lives Project,glp,globallives","Pierre Vallee - Trois Rivieres, Quebec, Canada - French (Global Lives Project, 2013) - Life Story Part 2",pierrevallee,http://creativecommons.org/licenses/by/3.0/,globallivesproject_Pierre_Vallee_2013_fra_Trois_Rivieres_CA-QC-003002-010003_life_story_interview.mp4,0,30,2,1,0,3,1802,3603
2009-01-01T00:00:00Z,"In this clip, Jamila is at home. This is part of a 24-hour recording of a day in the life of Jamila Jad, an elementary school student from Beirut, Lebanon. She was 9 years old at the time of the shoot. Born from a Lebanese mother and a Palestinian father, Jamila Jad inherited the nationality of her father. She is one of 400,000 officially registered Palestinian refugees in Lebanon. Jamila was born and raised in Shatila refugee camp in Beirut, where she attends public school and dreams of becoming a doctor. The oldest of four children, Jamila shoulders many responsibilities at home. Her father has been fighting Hepatitis C, and her mother works a cleaning job to keep the family afloat. This video was produced by Ron Carr, Irene Herrera, Lindee Hoshikawa, Chahid Akhoury, Lucie Kroening, Kassem Aina, Simone Goldsmith, and Zohour Akkawi. This video is part of the Global Lives Project, a video library of life experience. For more information see globallives.org.",globallivesproject_Jamila_Jad_2009_ara_Beirut_LB-BA_060607-062117,3182353548,2012-07-19T01:03:07Z,"Beirut,Lebanon,school,islam,globallivesproject,Global Lives Project,glp,globallives","Jamila Jad - Beirut, Beirut, Lebanon - Arabic (Global Lives Project, 2009) ~06:06:07 - 06:21:17",jamilajad,http://creativecommons.org/licenses/by-nc-sa/3.0/,globallivesproject_Jamila_Jad_2009_ara_Beirut_LB-BA~060607-062117.mp4,6,6,7,6,21,17,21967,22877
2013-01-01T00:00:00Z,"Door of bedroom. Sleeping. This is part of a 24-hour recording of a day in the life of Pierre Vallee, a boat pilot living in Trois Rivières in the province of Quebec, Canada. This video was produced by Karen Vanderborght, Catherine Genest, Rébecca Lavoie, Ariane Lorrain, Marianne Ploska, Patrick Pearce, and Yanie Dupont-Hébert. This video is part of the Global Lives Project, a video library of life experience. For more information please visit globallives.org .",globallivesproject_Pierre_Vallee_2013_fra_Trois_Rivieres_CA-QC-103000-105959,1888208024,2013-09-26T17:47:56Z,"sleep, Trois Rivieres,Quebec,Canada,boat pilot,lives in transit,globallivesproject,Global Lives Project,glp,globallives","Pierre Vallee - Trois Rivieres, Quebec, Canada - French (Global Lives Project, 2013) -10:30:00 - 10:59:59",pierrevallee,http://creativecommons.org/licenses/by/3.0/,globallivesproject_Pierre_Vallee_2013_fra_Trois_Rivieres_CA-QC-103000-105959.mp4,10,30,0,10,59,59,37800,39599
2013-01-01T00:00:00Z,"Ivan offers his services to pick up debris in different locations, but unfortunately he is rejected. This is part of a 24-hour recording of a day in the life of Ivan Montaño, a horse-cart driver and tailor from Cali, Colombia. This video was produced by Claudia Quigua, Diego Eraso, Carlos A. Sanchez, Nelson Gomez, Carlos H Tofiño, Daniel F. Gomez, and Harvey Paz. This video is part of the Global Lives Project, a video library of life experience. For more information please visit globallives.org .",globallivesproject_Ivan_Montano_2013_spa_Cali_CO-VAC-110000-112959,5428410017,2013-09-25T19:01:58Z,"Cali,Colombia,family,neighborhood,house,horse,plants,nephew,soccer,soccer field,horse cart driver,lives in transit,globallivesproject,Global Lives Project,glp,globallives","Ivan Montano - Cali, Colombia - Spanish (Global Lives Project, 2013) -11:00:00 - 11:29:59",ivanmontano,http://creativecommons.org/licenses/by/3.0/,globallivesproject_Ivan_Montano_2013_spa_Cali_CO-VAC-110000-112959.mp4,11,0,0,11,29,59,39600,41399
2009-01-01T00:00:00Z,"In this clip, Jamila is at home. This is part of a 24-hour recording of a day in the life of Jamila Jad, an elementary school student from Beirut, Lebanon. She was 9 years old at the time of the shoot. Born from a Lebanese mother and a Palestinian father, Jamila Jad inherited the nationality of her father. She is one of 400,000 officially registered Palestinian refugees in Lebanon. Jamila was born and raised in Shatila refugee camp in Beirut, where she attends public school and dreams of becoming a doctor. The oldest of four children, Jamila shoulders many responsibilities at home. Her father has been fighting Hepatitis C, and her mother works a cleaning job to keep the family afloat. This video was produced by Ron Carr, Irene Herrera, Lindee Hoshikawa, Chahid Akhoury, Lucie Kroening, Kassem Aina, Simone Goldsmith, and Zohour Akkawi. This video is part of the Global Lives Project, a video library of life experience. For more information see globallives.org.",globallivesproject_Jamila_Jad_2009_ara_Beirut_LB-BA_070248-071748,3153395997,2012-07-19T02:53:45Z,"Beirut,Lebanon,school,islam,globallivesproject,Global Lives Project,glp,globallives","Jamila Jad - Beirut, Beirut, Lebanon - Arabic (Global Lives Project, 2009) ~07:02:48 - 07:17:48",jamilajad,http://creativecommons.org/licenses/by-nc-sa/3.0/,globallivesproject_Jamila_Jad_2009_ara_Beirut_LB-BA~070248-071748.mp4,7,2,48,7,17,48,25368,26268
2013-01-01T00:00:00Z,"Seunghwan sleeps. This is part of a 24-hour recording of a day in the life of Seunghwan Seo. This video was produced by Sam Queen, Rachel Gist, Jee Young Lee, Michael Stulberg, Marisol Park, Nayoung Jung, Joel Elliott, and Cole Quinlan. This video is part of the Global Lives Project, a video library of life experience. For more information please visit globallives.org .",globallivesproject_Seunghwan_Seo_2013_kor_Seoul_KR-11-080000-082959,26355620797,2013-10-31T20:14:40Z,"Korea,Seoul,Gangnam,Yangjae,apartment,bed,family,sleep,globallivesproject,Global Lives Project,glp,globallives","Seunghwan Seo - Seoul, Korea - Korean (Global Lives Project, 2013) 08:00:00 - 08:29:59",seunghwanseo,http://creativecommons.org/licenses/by/3.0/,globallivesproject_Seunghwan_Seo_2013_kor_Seoul_KR-11-080000-082959.mp4,8,0,0,8,29,59,28800,30599
2007-01-01T00:00:00Z,"This is part of a 24-hour recording of a day in the life of Edith Kaphuka, a student from Ngwale Village, Zomba District, Malawi. She was 13 years old at the time of the shoot. Edith Kaphuka was a 13-year-old student at Domasi Mission Primary School in Zomba District, Malawi during her Global Lives Project shoot in 2007. The oldest of four girls, Edith has many responsibilities at her home in Ngwale Village, such as fetching water, cleaning the dishes, and gardening. Her little sister, Memory, is her best friend; when the two are together, they are nearly inseparable. While Edith and her family are Yao, they more readily speak Chichewa, Malawi's national language. This video was produced by Jason Price, Ya-Hsuan Huang, Elasto Chanza, Jessie Levandov, Harrson Topp, Single Limodze, Blackwell Lungu, Z. Allan Ntata, Villant Ndasowa, Jos Garric, Arnold Mboga, Tom Likambale, Catherine Makhumula, Jessie Kabwila Kapasula, Allan Z. Nkata, and Dr. Sam Mchombo. This video is part of the Global Lives Project, a video library of life experience. For more information see globallives.org.",globallivesproject_Edith_Kaphuka_2007_nya_Ngwale_Village_MW-ZO_130113-131614,2572460765,2012-07-19T21:33:33Z,"Ngwale Village,Malawi,student,globallivesproject,Global Lives Project,glp,globallives","Edith Kaphuka - Ngwale Village, Zomba, Malawi - Nyanja (Global Lives Project, 2007) ~13:01:13 - 13:16:14",edithkaphuka,http://creativecommons.org/licenses/by-nc-sa/3.0/,globallivesproject_Edith_Kaphuka_2007_nya_Ngwale_Village_MW-ZO~130113-131614.mp4,13,1,13,13,16,14,46873,47774
2013-01-01T00:00:00Z,"Seunghwan wakes up, checks his phone, goes to the bathroom and goes back to sleep. This is part of a 24-hour recording of a day in the life of Seunghwan Seo. This video was produced by Sam Queen, Rachel Gist, Jee Young Lee, Michael Stulberg, Marisol Park, Nayoung Jung, Joel Elliott, and Cole Quinlan. This video is part of the Global Lives Project, a video library of life experience. For more information please visit globallives.org .",globallivesproject_Seunghwan_Seo_2013_kor_Seoul_KR-11-113000-115959,26282128348,2013-11-01T23:13:00Z,"Korea,Seoul,Gangnam,Yangjae,apartment,bed,family,sleep,globallivesproject,Global Lives Project,glp,globallives","Seunghwan Seo - Seoul, Korea - Korean (Global Lives Project, 2013) 11:30:00 - 11:59:59",seunghwanseo,http://creativecommons.org/licenses/by/3.0/,globallivesproject_Seunghwan_Seo_2013_kor_Seoul_KR-11-113000-115959.mp4,11,30,0,11,59,59,41400,43199
2013-01-01T00:00:00Z,"Lara has a walk with her brother's granddaughter, Janet, but shortly returns to her caravan due to the heat. Angel calls to tell her that they are having problems accessing caravans at Puerto de Alcudia. Everyone in the plaza discusses this. This is part of a 24-hour recording of a day in the life of Lara Aragon. This video was produced by Mara Pérez, Chino Saavedra, Pablo Barrientos, Paromita Dhar, and Carlos Rodr�_guez. This video is part of the Global Lives Project, a video library of life experience. For more information please visit globallives.org .",globallivesproject_Lara_Aragon_2013_spa_Magaluf_ES-PM-114500-121459,30301633277,2013-10-28T19:11:21Z,"Magaluf,Spain,circus,caravan,globallivesproject,Global Lives Project,glp,globallives","Lara Aragon - Magaluf, Spain - Spanish (Global Lives Project, 2013) ~11:45:00-12:14:59",laraaragon,http://creativecommons.org/licenses/by/3.0/,globallivesproject_Lara_Aragon_2013_spa_Magaluf_ES-PM_114500-121459.mp4,11,45,0,12,14,59,42300,44099
2013-01-01T00:00:00Z,"Seunghwan delivers beer and sandwiches to a client outside of a wedding hall. He then weaves through traffic to a Kentucky Fried Chicken, where he picks up food and goes to next location. This is part of a 24-hour recording of a day in the life of Seunghwan Seo. This video was produced by Sam Queen, Rachel Gist, Jee Young Lee, Michael Stulberg, Marisol Park, Nayoung Jung, Joel Elliott, and Cole Quinlan. This video is part of the Global Lives Project, a video library of life experience. For more information please visit globallives.org .",globallivesproject_Seunghwan_Seo_2013_kor_Seoul_KR-11-170000-172959,25851420776,2013-11-04T16:01:51Z,"Korea,Seoul,Gangnam,motorbike,city,streets,traffic,skyscrapers,beer,sandwich,wedding,globallivesproject,Global Lives Project,glp,globallives","Seunghwan Seo - Seoul, Korea - Korean (Global Lives Project, 2013) 17:00:00 - 17:29:59",seunghwanseo,http://creativecommons.org/licenses/by/3.0/,globallivesproject_Seunghwan_Seo_2013_kor_Seoul_KR-11-170000-172959.mp4,17,0,0,17,29,59,61200,62999
